C3,C4,Cz,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-10.903,-9.0452,-8.0528,-5.89,-3.8095,-9.0909,-8.6504,-8.9552,-4.0523,-5.9406,-8.8235,-12.937,-12.504,-12.06,-12.25,-2.0305,-9.5513,-2.0771,-7.8161
-12.874,-16.08,-14.983,-6.8608,-5.78,-11.111,-12.553,-10.945,-6.9935,-14.851,-12.745,-15.908,-15.613,-17.085,-15.296,-6.0914,-11.474,-9.1122,-13.727
-14.844,-19.095,-14.983,-4.9191,-9.7209,-10.101,-13.528,-8.9552,-3.0719,-18.812,-10.784,-13.927,-15.613,-18.09,-10.22,-5.0761,-15.321,-13.132,-19.639
-11.888,-12.06,-6.0726,0.90615,-11.691,-3.0303,-9.626,-4.9751,-0.13072,-10.891,-4.902,-5.0165,-9.3955,-10.05,0.94755,2.0305,-15.321,-7.1022,-15.698
-7.9475,1.005,4.8185,3.8188,-6.7652,2.0202,-2.7967,-0.99502,1.8301,3.9604,2.9412,3.8944,-4.2142,0.0,10.085,5.0761,-9.5513,-5.0921,-5.8456
-6.9622,9.0452,7.7888,4.7896,-0.85386,5.0505,3.0569,0.99502,3.7908,9.901,3.9216,7.8548,-0.06909,6.0302,10.085,5.0761,-0.89744,-4.0871,4.9918
-6.9622,8.0402,1.8482,0.90615,3.087,-1.0101,5.9837,-0.99502,0.84967,4.9505,-0.98039,4.8845,-4.2142,2.0101,2.978,-1.0152,1.9872,-1.072,5.977
-7.9475,1.005,-6.0726,-2.9773,5.0575,-5.0505,5.9837,-5.9701,1.8301,-5.9406,-6.8627,-0.06601,-9.3955,-5.0251,-3.1134,-2.0305,4.8718,-1.072,5.977
-12.874,-11.055,-13.003,-4.9191,-4.7947,-8.0808,-1.8211,-8.9552,-2.0915,-18.812,-10.784,-6.9967,-15.613,-13.065,-7.1743,-3.0457,3.9103,-10.117,1.0509
-11.888,-19.095,-11.023,-1.0356,-12.677,-6.0606,-8.6504,-4.9751,-5.0327,-18.812,-6.8627,-9.967,-10.432,-16.08,-7.1743,-4.0609,0.0641,-15.142,-3.8752
-8.9327,-18.09,-9.0429,-0.06472,-17.603,-4.0404,-9.626,-0.99502,-5.0327,-12.871,-3.9216,-9.967,-4.2142,-13.065,-6.1591,-4.0609,-4.7436,-14.137,-4.8604
-5.977,-16.08,-9.0429,-2.0065,-18.588,-6.0606,-8.6504,-1.99,-5.0327,-8.9109,-3.9216,-7.9868,-3.1779,-11.055,-8.1895,-7.1066,-12.436,-10.117,-7.8161
-0.06568,-9.0452,-6.0726,0.90615,-12.677,-5.0505,-5.7236,0.99502,-6.0131,-3.9604,-1.9608,-5.0165,-1.1054,-6.0302,-5.1438,-7.1066,-12.436,-3.0821,-7.8161
2.89,-5.0251,0.85809,2.8479,-5.78,-2.0202,-6.6992,5.9701,-5.0327,0.0,4.902,-4.0264,4.076,-4.0201,-2.0981,-6.0914,-6.6667,-1.072,-7.8161
0.91954,-8.0402,2.8383,1.877,-6.7652,-3.0303,-9.626,4.9751,-11.895,-1.9802,5.8824,-8.9769,6.1485,-8.0402,-3.1134,-9.1371,-8.5897,-4.0871,-12.742
4.8604,-11.055,2.8383,2.8479,-10.706,-3.0303,-9.626,8.9552,-12.876,-0.9901,6.8627,-9.967,9.2573,-9.0452,-3.1134,-9.1371,-13.397,-2.0771,-14.713
7.8161,-9.0452,-0.13201,2.8479,-9.7209,-4.0404,-5.7236,9.9502,-7.9739,0.9901,4.902,-8.9769,10.294,-8.0402,-6.1591,-9.1371,-14.359,1.943,-9.7865
6.8309,-4.0201,-6.0726,-0.06472,-3.8095,-7.0707,-2.7967,6.9652,-7.9739,-1.9802,0.0,-6.9967,2.0035,-7.0352,-11.235,-10.152,-9.5513,-1.072,-3.8752
0.91954,2.0101,-7.0627,-2.0065,3.087,-9.0909,-0.84553,1.99,-7.9739,-2.9703,-3.9216,-1.0561,-1.1054,-3.0151,-10.22,-11.168,-0.89744,-3.0821,6.9622
-3.0213,8.0402,-0.13201,-1.0356,9.9836,-6.0606,5.0081,0.99502,-4.0523,0.0,-0.98039,7.8548,-0.06909,5.0251,-0.06768,-9.1371,8.7179,-4.0871,15.829
-4.9918,9.0452,3.8284,0.90615,11.954,-1.0101,6.9593,1.99,-3.0719,2.9703,1.9608,9.835,2.0035,7.0352,6.0237,-5.0761,8.7179,-5.0921,13.859
-4.0066,3.0151,-0.13201,0.90615,6.0427,-1.0101,4.0325,2.9851,-3.0719,0.9901,0.0,6.8647,-1.1054,2.0101,5.0085,-3.0457,2.9487,-0.067,4.9918
-2.0361,-2.0101,-7.0627,-0.06472,1.1166,-3.0303,4.0325,0.99502,-0.13072,-1.9802,-5.8824,1.9142,-4.2142,-2.0101,-0.06768,-2.0305,-3.7821,-3.0821,1.0509
-2.0361,-4.0201,-10.033,-3.9482,-2.8243,-7.0707,2.0813,-1.99,0.84967,-3.9604,-9.8039,-1.0561,-8.3592,-5.0251,-6.1591,-4.0609,-7.6282,-7.1022,1.0509
-2.0361,-2.0101,-6.0726,-4.9191,-2.8243,-7.0707,5.9837,-2.9851,0.84967,-3.9604,-8.8235,0.92409,-5.2504,-3.0151,-7.1743,-4.0609,-2.8205,-3.0821,8.9327
-2.0361,-4.0201,-3.1023,-5.89,-2.8243,-6.0606,9.8862,-2.9851,-0.13072,-5.9406,-4.902,2.9043,-3.1779,-1.005,-6.1591,-3.0457,3.9103,-2.0771,13.859
-3.0213,-9.0452,-7.0627,-3.9482,-4.7947,-6.0606,8.9106,-0.99502,-2.0915,-11.881,-7.8431,0.92409,-4.2142,-4.0201,-6.1591,-3.0457,6.7949,-7.1022,12.874
-4.0066,-16.08,-16.964,-6.8608,-6.7652,-14.141,3.0569,-4.9751,-6.9935,-18.812,-16.667,-5.0165,-12.504,-10.05,-11.235,-8.1218,3.9103,-8.1072,5.977
-4.9918,-16.08,-18.944,-9.7735,-6.7652,-16.162,1.1057,-5.9701,-7.9739,-18.812,-18.627,-5.0165,-16.649,-10.05,-11.235,-10.152,1.9872,-3.0821,2.0361
-4.0066,-10.05,-11.023,-4.9191,-3.8095,-9.0909,4.0325,-1.99,-2.0915,-12.871,-11.765,-0.06601,-8.3592,-4.0201,-6.1591,-6.0914,1.9872,-4.0871,3.0213
1.9048,-5.0251,-1.1221,3.8188,-2.8243,-1.0101,5.0081,7.9602,1.8301,-4.9505,0.98039,2.9043,3.0397,-1.005,-0.06768,-1.0152,-0.89744,-4.0871,3.0213
4.8604,-4.0201,2.8383,6.7314,-6.7652,1.0101,-0.84553,10.945,0.84967,0.0,4.902,0.92409,9.2573,-1.005,1.9628,-1.0152,-8.5897,-3.0821,-2.89
3.8752,-8.0402,0.85809,4.7896,-15.632,-2.0202,-11.577,9.9502,-9.9346,-0.9901,3.9216,-6.9967,6.1485,-6.0302,-2.0981,-4.0609,-20.128,-3.0821,-16.683
0.91954,-9.0452,-2.1122,2.8479,-17.603,-4.0404,-19.382,6.9652,-13.856,-2.9703,-0.98039,-12.937,0.96718,-9.0452,-4.1286,-6.0914,-24.936,-3.0821,-26.535
-1.0509,-7.0352,-1.1221,5.7605,-15.632,-3.0303,-20.358,6.9652,-9.9346,-3.9604,-1.9608,-11.947,-2.1416,-6.0302,-3.1134,-3.0457,-23.974,-6.0972,-27.521
-2.0361,-5.0251,-0.13201,9.644,-11.691,1.0101,-20.358,7.9602,-8.9542,-3.9604,0.0,-9.967,-1.1054,-3.0151,-3.1134,0.0,-20.128,-9.1122,-23.58
-1.0509,-7.0352,-0.13201,10.615,-10.706,1.0101,-18.407,8.9552,-9.9346,-4.9505,0.0,-9.967,-3.1779,-4.0201,-6.1591,1.0152,-20.128,-9.1122,-20.624
-2.0361,-9.0452,-2.1122,8.6731,-11.691,0.0,-17.431,6.9652,-12.876,-4.9505,0.0,-12.937,-1.1054,-7.0352,-10.22,-2.0305,-23.013,-6.0972,-19.639
-1.0509,-9.0452,-1.1221,6.7314,-9.7209,0.0,-15.48,6.9652,-9.9346,-2.9703,2.9412,-12.937,0.96718,-9.0452,-8.1895,-3.0457,-21.09,-4.0871,-18.654
-10.903,-21.106,-12.013,-0.06472,-19.573,-7.0707,-20.358,-1.99,-13.856,-11.881,-7.8431,-21.848,-8.3592,-20.101,-15.296,-5.0761,-28.782,-11.122,-28.506
-14.844,-20.101,-13.993,-1.0356,-16.617,-8.0808,-11.577,-5.9701,-6.9935,-12.871,-10.784,-17.888,-11.468,-20.101,-13.266,1.0152,-20.128,-10.117,-20.624
-14.844,-12.06,-13.003,-1.0356,-8.7356,-7.0707,-4.748,-7.9602,-3.0719,-9.901,-9.8039,-10.957,-9.3955,-13.065,-10.22,4.0609,-6.6667,-8.1072,-5.8456
-17.8,-10.05,-15.974,-4.9191,-6.7652,-10.101,-5.7236,-10.945,-6.9935,-11.881,-12.745,-10.957,-12.504,-12.06,-15.296,3.0457,-0.89744,-13.132,1.0509
-17.8,-3.0151,-12.013,-5.89,1.1166,-11.111,-2.7967,-12.935,-6.0131,-7.9208,-11.765,-6.0066,-12.504,-5.0251,-12.25,2.0305,6.7949,-8.1072,6.9622
-17.8,0.0,-9.0429,-8.8026,6.0427,-12.121,-0.84553,-15.92,-6.0131,-7.9208,-12.745,-3.0363,-13.541,-2.0101,-8.1895,-2.0305,8.7179,-7.1022,5.977
-13.859,-1.005,-5.0825,-9.7735,6.0427,-10.101,0.13008,-11.94,-3.0719,-7.9208,-9.8039,-1.0561,-10.432,-1.005,-4.1286,-3.0457,7.7564,-5.0921,3.0213
-9.9179,-5.0251,-5.0825,-7.8317,-1.8391,-6.0606,0.13008,-10.945,-5.0327,-6.9307,-6.8627,-2.0462,-5.2504,-4.0201,-3.1134,-2.0305,0.0641,-6.0972,-0.91954
-5.977,-4.0201,-2.1122,-3.9482,-3.8095,-2.0202,4.0325,-5.9701,-4.0523,-3.9604,-0.98039,0.92409,-0.06909,-1.005,-2.0981,1.0152,-0.89744,-6.0972,3.0213
-5.977,2.0101,0.85809,-3.9482,2.1018,-1.0101,5.9837,-5.9701,0.84967,-0.9901,-0.98039,5.8746,-0.06909,4.0201,-0.06768,0.0,2.9487,-4.0871,9.9179
-5.977,9.0452,5.8086,-3.9482,7.0279,2.0202,6.9593,-5.9701,-0.13072,1.9802,1.9608,10.825,-1.1054,11.055,7.0389,1.0152,9.6795,-2.0771,11.888
-8.9327,7.0352,7.7888,-4.9191,7.0279,4.0404,5.0081,-7.9602,0.84967,0.9901,1.9608,9.835,-0.06909,10.05,11.1,1.0152,8.7179,0.93802,4.9918
-5.977,6.0302,11.749,-0.06472,8.0131,8.0808,9.8862,-2.9851,8.6928,2.9703,5.8824,11.815,3.0397,9.0452,16.176,6.0914,8.7179,-3.0821,2.0361
-3.0213,8.0402,18.68,3.8188,10.969,14.141,15.74,0.99502,12.614,8.9109,11.765,15.776,7.1848,11.055,21.252,8.1218,10.641,-1.072,7.9475
0.91954,15.075,24.62,5.7605,18.851,18.182,22.569,4.9751,11.634,16.832,17.647,20.726,11.33,17.085,24.298,9.1371,18.333,6.9682,20.755
4.8604,26.131,28.581,7.7023,29.688,22.222,31.35,7.9602,12.614,24.752,20.588,26.667,17.547,24.121,26.328,10.152,33.718,17.018,35.534
5.8456,30.151,28.581,7.7023,33.629,20.202,30.374,7.9602,15.556,24.752,21.569,27.657,18.584,27.136,25.313,9.1371,41.41,19.028,39.475
1.9048,22.111,23.63,4.7896,25.747,16.162,22.569,3.9801,11.634,18.812,16.667,21.716,12.366,22.111,22.267,8.1218,35.641,12.998,30.608
-2.0361,13.065,20.66,3.8188,12.939,13.131,12.813,1.99,7.7124,13.861,13.725,15.776,8.2211,17.085,18.206,6.0914,22.179,3.9531,18.785
-3.0213,8.0402,22.64,4.7896,0.13136,14.141,9.8862,3.9801,7.7124,13.861,15.686,14.785,10.294,16.08,17.191,5.0761,8.7179,-2.0771,10.903
1.9048,13.065,29.571,7.7023,-0.85386,18.182,17.691,7.9602,12.614,21.782,19.608,22.706,17.547,24.121,21.252,9.1371,5.8333,2.9481,14.844
1.9048,15.075,28.581,8.6731,5.0575,17.172,21.593,9.9502,11.634,22.772,19.608,22.706,16.511,23.116,21.252,10.152,6.7949,7.9732,18.785
-1.0509,6.0302,13.729,3.8188,6.0427,7.0707,10.862,4.9751,2.8105,8.9109,7.8431,7.8548,6.1485,8.0402,9.0694,3.0457,1.9872,3.9531,7.9475
-4.9918,-4.0201,0.85809,-0.06472,4.0722,-1.0101,-3.7724,1.99,-6.0131,-4.9505,0.98039,-6.0066,-0.06909,-5.0251,-1.0829,-2.0305,-0.89744,-0.067,-4.8604
-3.0213,-2.0101,2.8383,-2.9773,6.0427,-1.0101,-7.6748,0.99502,-6.9935,-3.9604,1.9608,-6.0066,3.0397,-3.0151,-1.0829,-5.0761,1.0256,-1.072,-6.8309
5.8456,7.0352,13.729,1.877,9.9836,6.0606,-2.7967,6.9652,-0.13072,9.901,12.745,2.9043,13.402,8.0402,6.0237,0.0,7.7564,4.9581,-0.91954
8.8013,11.055,19.67,6.7314,8.0131,12.121,3.0569,9.9502,4.7712,16.832,16.667,9.835,18.584,13.065,10.085,6.0914,8.7179,8.9782,5.977
8.8013,14.07,20.66,6.7314,7.0279,13.131,10.862,10.945,8.6928,18.812,17.647,14.785,17.547,16.08,14.146,7.1066,10.641,8.9782,13.859
6.8309,15.075,15.71,3.8188,8.9984,10.101,17.691,6.9652,8.6928,16.832,11.765,15.776,13.402,14.07,14.146,5.0761,11.603,12.998,17.8
5.8456,14.07,10.759,-0.06472,10.969,6.0606,20.618,3.9801,7.7124,13.861,6.8627,14.785,7.1848,12.06,13.13,2.0305,13.526,9.9832,19.77
6.8309,11.055,6.7987,-0.06472,11.954,7.0707,16.715,3.9801,6.732,9.901,6.8627,11.815,9.2573,9.0452,11.1,2.0305,13.526,7.9732,16.814
4.8604,2.0101,0.85809,-1.0356,7.0279,4.0404,5.0081,5.9701,-2.0915,1.9802,5.8824,2.9043,7.1848,1.005,5.0085,-1.0152,5.8333,2.9481,4.0066
3.8752,-3.0151,-2.1122,-1.0356,2.1018,2.0202,-8.6504,4.9751,-7.9739,-1.9802,4.902,-3.0363,7.1848,-3.0151,-2.0981,-5.0761,-0.89744,-3.0821,-5.8456
8.8013,3.0151,5.8086,4.7896,-0.85386,8.0808,-8.6504,9.9502,-4.0523,6.9307,10.784,1.9142,11.33,5.0251,2.978,-1.0152,-3.7821,4.9581,-3.8752
8.8013,4.0201,10.759,7.7023,-5.78,12.121,-1.8211,10.945,2.8105,13.861,13.725,6.8647,14.439,8.0402,7.0389,3.0457,-7.6282,6.9682,0.06568
4.8604,-1.005,2.8383,1.877,-10.706,5.0505,0.13008,3.9801,-1.1111,7.9208,5.8824,2.9043,7.1848,2.0101,0.94755,0.0,-9.5513,3.9531,1.0509
-0.06568,-5.0251,-9.0429,-5.89,-9.7209,-7.0707,-0.84553,-2.9851,-9.9346,-1.9802,-5.8824,-4.0264,-4.2142,-6.0302,-9.2047,-7.1066,-4.7436,2.9481,1.0509
-6.9622,-8.0402,-17.954,-10.744,-6.7652,-15.152,-3.7724,-9.9502,-12.876,-14.851,-15.686,-8.9769,-14.577,-10.05,-15.296,-10.152,-0.89744,-10.117,-1.9048
-9.9179,-10.05,-17.954,-6.8608,-5.78,-14.141,-6.6992,-7.9602,-9.9346,-21.782,-15.686,-8.9769,-17.686,-10.05,-14.281,-10.152,1.0256,-17.152,-3.8752
-6.9622,-11.055,-12.013,-4.9191,-6.7652,-12.121,-10.602,-3.9801,-9.9346,-20.792,-11.765,-7.9868,-12.504,-8.0402,-10.22,-10.152,-1.859,-11.122,-6.8309
-5.977,-13.065,-9.0429,-7.8317,-12.677,-14.141,-16.455,-3.9801,-14.837,-14.851,-9.8039,-7.9868,-10.432,-8.0402,-10.22,-13.198,-6.6667,-12.127,-11.757
-3.0213,-9.0452,-3.1023,-6.8608,-13.662,-10.101,-13.528,-4.9751,-10.915,-4.9505,-6.8627,-5.0165,-5.2504,-4.0201,-6.1591,-9.1371,-7.6282,-8.1072,-8.8013
-0.06568,-5.0251,-2.1122,-3.9482,-11.691,-9.0909,-10.602,-2.9851,-7.9739,0.0,-3.9216,-6.0066,-4.2142,-4.0201,-6.1591,-7.1066,-6.6667,-1.072,-7.8161
-0.06568,-7.0352,-6.0726,-5.89,-9.7209,-11.111,-12.553,-4.9751,-11.895,-0.9901,-6.8627,-10.957,-5.2504,-9.0452,-12.25,-13.198,-8.5897,-2.0771,-11.757
-0.06568,-7.0352,-7.0627,-5.89,-6.7652,-12.121,-13.528,-1.99,-15.817,0.0,-4.902,-14.917,-5.2504,-12.06,-17.327,-13.198,-8.5897,-3.0821,-11.757
2.89,1.005,-0.13201,-0.06472,1.1166,-3.0303,-9.626,2.9851,-9.9346,6.9307,2.9412,-9.967,3.0397,-5.0251,-12.25,-6.0914,0.0641,0.93802,-5.8456
3.8752,5.0251,5.8086,1.877,2.1018,1.0101,-5.7236,3.9801,-1.1111,8.9109,6.8627,-3.0363,5.1123,1.005,-4.1286,-3.0457,5.8333,2.9481,0.06568
1.9048,0.0,7.7888,1.877,-2.8243,3.0303,-5.7236,3.9801,-2.0915,6.9307,7.8431,-0.06601,7.1848,1.005,-0.06768,-4.0609,1.9872,2.9481,-0.91954
3.8752,-3.0151,5.8086,0.90615,-6.7652,2.0202,-5.7236,5.9701,-5.0327,4.9505,8.8235,-1.0561,8.2211,-1.005,0.94755,-5.0761,-0.89744,2.9481,-2.89
8.8013,-1.005,4.8185,2.8479,-4.7947,3.0303,-3.7724,7.9602,-6.0131,7.9208,9.8039,-2.0462,12.366,-2.0101,-2.0981,-3.0457,1.0256,5.9631,0.06568
7.8161,3.0151,2.8383,1.877,-1.8391,-1.0101,0.13008,6.9652,-3.0719,6.9307,5.8824,-1.0561,8.2211,-1.005,-5.1438,-5.0761,3.9103,4.9581,4.0066
-0.06568,2.0101,-2.1122,-3.9482,-2.8243,-9.0909,-0.84553,0.99502,-4.0523,0.9901,-2.9412,-3.0363,-1.1054,-1.005,-9.2047,-11.168,3.9103,-6.0972,4.0066
-2.0361,0.0,-5.0825,-4.9191,-3.8095,-12.121,-1.8211,0.0,-7.9739,-1.9802,-5.8824,-4.0264,-5.2504,-2.0101,-11.235,-13.198,3.9103,-7.1022,3.0213
-2.0361,-9.0452,-8.0528,-2.0065,-11.691,-12.121,-7.6748,1.99,-9.9346,-8.9109,-5.8824,-7.9868,-4.2142,-8.0402,-12.25,-11.168,-4.7436,-8.1072,-4.8604
-2.0361,-16.08,-13.003,-1.0356,-18.588,-13.131,-15.48,1.99,-11.895,-15.842,-6.8627,-12.937,-5.2504,-14.07,-15.296,-11.168,-12.436,-12.127,-13.727
-0.06568,-16.08,-12.013,-1.0356,-17.603,-11.111,-17.431,4.9751,-13.856,-12.871,-3.9216,-13.927,-3.1779,-13.065,-16.311,-9.1371,-12.436,-6.0972,-13.727
1.9048,-10.05,-7.0627,0.90615,-11.691,-7.0707,-11.577,3.9801,-9.9346,-5.9406,-1.9608,-9.967,0.96718,-9.0452,-13.266,-5.0761,-8.5897,-8.1072,-7.8161
-0.06568,-5.0251,-3.1023,0.90615,-5.78,-6.0606,-5.7236,2.9851,-4.0523,-2.9703,-0.98039,-6.9967,-1.1054,-6.0302,-10.22,-4.0609,-3.7821,-6.0972,-0.91954
-0.06568,1.005,0.85809,-1.0356,-0.85386,-5.0505,0.13008,0.99502,-4.0523,0.9901,-0.98039,-1.0561,-1.1054,0.0,-5.1438,-5.0761,1.0256,-1.072,5.977
-0.06568,3.0151,3.8284,-2.9773,0.13136,-4.0404,0.13008,0.99502,-6.9935,0.0,0.0,1.9142,-3.1779,3.0151,-2.0981,-7.1066,2.9487,-4.0871,4.9918
-4.0066,-1.005,-0.13201,-3.9482,-4.7947,-5.0505,-6.6992,-0.99502,-6.0131,-4.9505,-0.98039,-4.0264,-4.2142,0.0,-6.1591,-8.1218,-1.859,-6.0972,-2.89
-3.0213,-4.0201,-3.1023,-5.89,-8.7356,-8.0808,-9.626,-2.9851,-6.9935,-5.9406,-2.9412,-8.9769,-5.2504,-3.0151,-11.235,-8.1218,-3.7821,-7.1022,-7.8161
0.91954,0.0,-0.13201,-2.9773,-6.7652,-4.0404,-7.6748,-0.99502,-2.0915,-0.9901,0.0,-6.0066,-0.06909,0.0,-7.1743,-4.0609,-0.89744,-0.067,-4.8604
-0.06568,1.005,2.8383,-1.0356,-6.7652,-1.0101,-6.6992,0.0,-3.0719,0.9901,3.9216,-3.0363,-0.06909,1.005,-3.1134,-3.0457,0.0641,-3.0821,-2.89
-4.0066,-3.0151,5.8086,-1.0356,-8.7356,1.0101,-6.6992,-0.99502,-5.0327,-0.9901,4.902,0.92409,0.96718,2.0101,0.94755,-4.0609,-2.8205,-9.1122,-3.8752
-1.0509,0.0,11.749,1.877,-5.78,6.0606,1.1057,0.0,3.7908,3.9604,10.784,7.8548,5.1123,7.0352,10.085,0.0,-1.859,-1.072,0.06568
3.8752,4.0201,15.71,2.8479,-0.85386,8.0808,5.0081,3.9801,6.732,10.891,12.745,9.835,8.2211,9.0452,11.1,0.0,-0.89744,0.93802,0.06568
4.8604,4.0201,13.729,1.877,-0.85386,9.0909,3.0569,2.9851,3.7908,9.901,11.765,5.8746,8.2211,6.0302,9.0694,-1.0152,-3.7821,0.93802,-3.8752
2.89,4.0201,10.759,1.877,1.1166,10.101,8.9106,0.99502,4.7712,7.9208,10.784,3.8944,7.1848,3.0151,9.0694,1.0152,-1.859,3.9531,1.0509
2.89,3.0151,1.8482,-0.06472,5.0575,6.0606,7.935,-2.9851,4.7712,2.9703,4.902,0.92409,2.0035,-1.005,2.978,0.0,0.0641,1.943,3.0213
1.9048,-1.005,-6.0726,-4.9191,1.1166,-2.0202,-0.84553,-5.9701,-6.9935,-2.9703,-1.9608,-5.0165,-1.1054,-5.0251,-7.1743,-5.0761,-1.859,-0.067,0.06568
5.8456,2.0101,-1.1221,-2.9773,2.1018,-1.0101,-3.7724,-2.9851,-8.9542,2.9703,0.0,-2.0462,3.0397,1.005,-5.1438,-5.0761,-1.859,3.9531,0.06568
6.8309,2.0101,5.8086,-0.06472,-0.85386,2.0202,-3.7724,1.99,-3.0719,5.9406,3.9216,3.8944,4.076,7.0352,0.94755,-3.0457,-1.859,9.9832,-0.91954
3.8752,-2.0101,5.8086,0.90615,-4.7947,4.0404,-2.7967,0.99502,0.84967,2.9703,3.9216,4.8845,3.0397,6.0302,6.0237,-1.0152,-2.8205,2.9481,0.06568
0.91954,-5.0251,2.8383,1.877,-6.7652,5.0505,-2.7967,0.99502,4.7712,-0.9901,3.9216,0.92409,0.96718,0.0,7.0389,2.0305,-5.7051,-3.0821,-3.8752
3.8752,-7.0352,0.85809,5.7605,-6.7652,9.0909,-4.748,2.9851,6.732,-3.9604,5.8824,-4.0264,4.076,-6.0302,6.0237,7.1066,-8.5897,-3.0821,-8.8013
1.9048,-13.065,-7.0627,4.7896,-11.691,2.0202,-11.577,2.9851,-3.0719,-9.901,0.98039,-11.947,-1.1054,-15.075,-6.1591,4.0609,-15.321,-8.1072,-16.683
-2.0361,-12.06,-10.033,0.90615,-12.677,-4.0404,-12.553,0.99502,-9.9346,-9.901,-3.9216,-15.908,-4.2142,-16.08,-14.281,-1.0152,-16.282,-6.0972,-17.668
-2.0361,-3.0151,-6.0726,-1.0356,-5.78,-5.0505,-8.6504,-0.99502,-5.0327,-4.9505,-3.9216,-8.9769,-4.2142,-8.0402,-9.2047,-1.0152,-9.5513,-3.0821,-10.772
0.91954,3.0151,-1.1221,1.877,-2.8243,0.0,-2.7967,-0.99502,2.8105,0.0,-1.9608,-1.0561,-2.1416,0.0,2.978,4.0609,-4.7436,-1.072,-5.8456
3.8752,4.0201,5.8086,4.7896,-3.8095,7.0707,-0.84553,1.99,7.7124,4.9505,4.902,4.8845,3.0397,5.0251,13.13,9.1371,-5.7051,1.943,-4.8604
5.8456,5.0251,13.729,6.7314,-5.78,13.131,-1.8211,2.9851,6.732,8.9109,10.784,8.8449,9.2573,9.0452,18.206,9.1371,-7.6282,1.943,-5.8456
5.8456,8.0402,17.69,8.6731,-1.8391,14.141,2.0813,6.9652,4.7712,11.881,13.725,10.825,11.33,11.055,17.191,8.1218,-5.7051,4.9581,-2.89
3.8752,6.0302,12.739,5.7605,0.13136,7.0707,1.1057,4.9751,0.84967,8.9109,7.8431,5.8746,7.1848,6.0302,9.0694,2.0305,-3.7821,2.9481,-0.91954
-0.06568,0.0,3.8284,-0.06472,0.13136,0.0,0.13008,-0.99502,-3.0719,1.9802,0.0,-1.0561,0.96718,-2.0101,1.9628,-3.0457,-3.7821,-0.067,-2.89
-2.0361,-10.05,-5.0825,-2.9773,-4.7947,-3.0303,-6.6992,-0.99502,-6.0131,-5.9406,-2.9412,-8.9769,-2.1416,-11.055,-5.1438,-5.0761,-8.5897,-3.0821,-8.8013
0.91954,-13.065,-7.0627,0.90615,-9.7209,1.0101,-11.577,0.99502,-6.0131,-6.9307,-0.98039,-11.947,-0.06909,-13.065,-6.1591,-1.0152,-12.436,-5.0921,-12.742
5.8456,-5.0251,3.8284,7.7023,-10.706,7.0707,-6.6992,8.9552,-1.1111,2.9703,8.8235,-4.0264,6.1485,-3.0151,1.9628,5.0761,-11.474,-1.072,-11.757
7.8161,5.0251,13.729,9.644,-7.7504,12.121,0.13008,10.945,6.732,12.871,12.745,5.8746,13.402,9.0452,10.085,7.1066,-7.6282,3.9531,-7.8161
7.8161,9.0452,14.719,8.6731,-3.8095,11.111,5.0081,8.9552,5.7516,14.851,12.745,10.825,12.366,13.065,11.1,7.1066,-4.7436,3.9531,-3.8752
6.8309,8.0402,11.749,9.644,2.1018,12.121,9.8862,7.9602,7.7124,11.881,11.765,11.815,11.33,9.0452,12.115,9.1371,-2.8205,6.9682,-1.9048
5.8456,-1.005,1.8482,6.7314,5.0575,7.0707,9.8862,5.9701,9.6732,0.9901,6.8627,5.8746,5.1123,-2.0101,3.9932,7.1066,-1.859,0.93802,-2.89
2.89,-7.0352,-10.033,3.8188,5.0575,-1.0101,5.0081,1.99,2.8105,-6.9307,-1.9608,-3.0363,0.96718,-10.05,-9.2047,2.0305,-2.8205,-4.0871,-2.89
3.8752,-3.0151,-8.0528,0.90615,3.087,-4.0404,3.0569,0.99502,-0.13072,-2.9703,-1.9608,-4.0264,0.96718,-6.0302,-10.22,-1.0152,-0.89744,0.93802,1.0509
5.8456,5.0251,-0.13201,1.877,2.1018,-1.0101,1.1057,3.9801,-2.0915,5.9406,1.9608,0.92409,5.1123,4.0201,-3.1134,-1.0152,-0.89744,1.943,4.0066
6.8309,8.0402,4.8185,4.7896,1.1166,2.0202,-0.84553,6.9652,-0.13072,8.9109,5.8824,3.8944,6.1485,8.0402,2.978,1.0152,-4.7436,4.9581,0.06568
2.89,5.0251,1.8482,3.8188,0.13136,2.0202,-3.7724,4.9751,1.8301,2.9703,2.9412,2.9043,4.076,5.0251,5.0085,2.0305,-6.6667,1.943,-3.8752
0.91954,-2.0101,-2.1122,0.90615,-1.8391,0.0,-3.7724,2.9851,0.84967,-4.9505,0.98039,-0.06601,2.0035,-2.0101,1.9628,1.0152,-9.5513,-2.0771,-8.8013
4.8604,-8.0402,-3.1023,3.8188,-2.8243,2.0202,-3.7724,5.9701,0.84967,-6.9307,2.9412,-5.0165,4.076,-9.0452,-0.06768,3.0457,-11.474,-2.0771,-9.7865
4.8604,-18.09,-8.0528,3.8188,-8.7356,0.0,-11.577,4.9751,-1.1111,-10.891,-0.98039,-16.898,2.0035,-20.101,-7.1743,3.0457,-17.244,-5.0921,-17.668
